layer,head,spearman_cv
31,12,0.47503480315208435
18,16,0.474941611289978
19,20,0.4736078977584839
13,22,0.4733749032020569
29,13,0.4733341634273529
14,10,0.4723265767097473
20,22,0.47177910804748535
17,13,0.471190869808197
17,5,0.47103360295295715
13,12,0.4709811806678772
11,3,0.47005516290664673
25,27,0.4695601165294647
12,22,0.46915242075920105
8,14,0.4684476852416992
13,29,0.4683312177658081
9,9,0.46826133131980896
10,26,0.4681856036186218
13,17,0.4681856036186218
25,9,0.4670906662940979
28,18,0.4661995768547058
30,9,0.4661005735397339
30,23,0.4657103419303894
29,14,0.46529683470726013
25,28,0.46514540910720825
15,22,0.4646911025047302
31,14,0.46414947509765625
18,29,0.46412035822868347
24,2,0.46377673745155334
26,18,0.46375924348831177
15,29,0.4620877206325531
17,26,0.4612199366092682
28,20,0.4606083929538727
26,22,0.45949599146842957
9,11,0.4586747884750366
11,20,0.45752742886543274
23,16,0.45738181471824646
13,18,0.4573119282722473
15,13,0.4564674198627472
15,16,0.45614126324653625
24,28,0.45604225993156433
26,7,0.45564621686935425
11,9,0.4555530250072479
26,8,0.45536667108535767
30,22,0.455232709646225
21,25,0.45478424429893494
31,20,0.45461535453796387
27,22,0.4545512795448303
9,2,0.4540853500366211
16,4,0.4534330368041992
30,2,0.4533223807811737
29,10,0.452972948551178
31,24,0.4529496431350708
22,31,0.45188963413238525
26,20,0.4512315094470978
14,14,0.4511790871620178
13,10,0.45114997029304504
26,23,0.4489600956439972
19,23,0.44761472940444946
16,19,0.44676440954208374
18,9,0.44675275683403015
29,20,0.4465430676937103
10,32,0.4464382529258728
32,12,0.44612956047058105
16,31,0.4454539716243744
21,20,0.44414353370666504
25,22,0.4427865147590637
9,15,0.4423205852508545
18,13,0.4421691596508026
22,14,0.4420701265335083
13,8,0.44201189279556274
25,32,0.44024136662483215
15,6,0.44015398621559143
32,15,0.4400607943534851
30,20,0.4386804699897766
15,27,0.4383077323436737
30,19,0.43763795495033264
26,31,0.4367177486419678
21,21,0.4365604817867279
27,19,0.4365430176258087
14,6,0.43614697456359863
18,30,0.4350811541080475
13,19,0.4349122643470764
8,31,0.43463853001594543
30,13,0.43459776043891907
18,18,0.43413764238357544
15,14,0.4340502917766571
28,30,0.4337124824523926
9,21,0.43352028727531433
23,22,0.4329145848751068
20,20,0.43275150656700134
28,15,0.43250107765197754
31,6,0.4319244623184204
21,22,0.43034613132476807
8,12,0.4296880066394806
12,11,0.4296821653842926
11,15,0.4292045831680298
13,20,0.4284183382987976
15,8,0.4283193349838257
19,8,0.4280688762664795
19,25,0.4280222952365875
8,30,0.42761459946632385
31,5,0.4266710877418518
29,25,0.4265196621417999
30,16,0.4263216555118561
17,18,0.42622262239456177
27,16,0.42459186911582947
26,17,0.42311254143714905
18,11,0.42308923602104187
16,32,0.422390341758728
24,4,0.42237287759780884
19,7,0.4220525324344635
29,6,0.4214060604572296
9,3,0.42088189721107483
23,21,0.4200665056705475
12,2,0.41940838098526
26,12,0.41672345995903015
11,14,0.416653573513031
22,30,0.4154246747493744
32,20,0.4140093922615051
28,6,0.4118137061595917
8,13,0.4115516245365143
29,16,0.41124874353408813
32,30,0.41071876883506775
10,6,0.40985679626464844
26,26,0.4082726240158081
9,4,0.4082493185997009
30,31,0.40746888518333435
25,21,0.4071660339832306
20,28,0.40632152557373047
30,7,0.40599536895751953
32,3,0.40556439757347107
8,11,0.4037996828556061
23,17,0.40232032537460327
20,23,0.40222132205963135
17,17,0.40147584676742554
10,31,0.40072453022003174
14,29,0.40031102299690247
16,9,0.39948979020118713
16,1,0.39920443296432495
11,18,0.39835408329963684
30,17,0.3981502652168274
24,3,0.3981444239616394
12,3,0.3978998064994812
17,23,0.3978706896305084
9,18,0.39783576130867004
28,11,0.3970494866371155
25,30,0.3970494866371155
21,24,0.396391361951828
24,19,0.39331039786338806
16,2,0.3932812511920929
12,1,0.3930482864379883
16,27,0.39244842529296875
30,27,0.39098072052001953
8,16,0.3897693157196045
25,6,0.3890412747859955
23,1,0.388884037733078
28,28,0.3886510729789734
28,17,0.3885462284088135
22,32,0.38845887780189514
31,19,0.38818514347076416
12,4,0.38772502541542053
30,8,0.3873755931854248
9,10,0.3863796591758728
27,18,0.38619911670684814
27,23,0.3858904242515564
15,7,0.38568076491355896
31,21,0.3855293393135071
14,31,0.38540118932724
30,6,0.38495272397994995
18,6,0.38431209325790405
32,18,0.38272207975387573
32,4,0.38219210505485535
7,21,0.38208141922950745
14,15,0.38116705417633057
23,10,0.3807710111141205
32,19,0.38066616654396057
30,11,0.38021188974380493
