layer,head,spearman_cv
9,15,0.5324434041976929
31,10,0.5319133996963501
26,8,0.5301428437232971
19,22,0.5299914479255676
17,6,0.5298807621002197
14,3,0.5298342108726501
13,4,0.5291818976402283
26,7,0.5289547443389893
31,19,0.5289023518562317
11,6,0.5281044244766235
14,7,0.5280694961547852
11,5,0.5268697142601013
10,30,0.526595950126648
15,23,0.5261649489402771
29,24,0.526060163974762
23,22,0.525821328163147
20,23,0.5256058573722839
8,16,0.5244934558868408
24,21,0.5240916013717651
21,3,0.5234334468841553
20,3,0.5214838981628418
18,13,0.5212668776512146
26,13,0.5206727981567383
10,2,0.5202417969703674
7,24,0.5202243328094482
25,3,0.52008455991745
15,14,0.5180752277374268
27,3,0.5180344581604004
9,14,0.5178131461143494
30,6,0.5176500678062439
15,13,0.5167648196220398
10,6,0.5167356729507446
28,26,0.5160425901412964
26,29,0.5157747268676758
10,31,0.5156232714653015
25,19,0.5130606293678284
23,16,0.5126587748527527
28,29,0.5124898552894592
26,11,0.5124083161354065
31,21,0.5123966932296753
13,20,0.5105504393577576
31,13,0.5086575746536255
28,22,0.5076616406440735
17,27,0.507516086101532
15,16,0.5064793825149536
28,15,0.5043535232543945
31,24,0.5032585859298706
13,11,0.5021811723709106
13,13,0.5020646452903748
9,21,0.5018025636672974
19,24,0.501208484172821
30,18,0.5010629296302795
22,15,0.4988904893398285
20,29,0.49782466888427734
8,12,0.4970093071460724
9,17,0.4965899586677551
22,31,0.4953843653202057
12,2,0.495256245136261
19,7,0.49495336413383484
30,25,0.4944000840187073
14,15,0.49398073554039
12,27,0.4926295578479767
16,31,0.48769065737724304
25,32,0.48719561100006104
25,20,0.4857220947742462
6,25,0.4850115478038788
9,9,0.48491254448890686
24,2,0.48466792702674866
25,11,0.4830080568790436
16,19,0.4825071692466736
26,18,0.4817500412464142
22,14,0.4812258780002594
24,22,0.48027652502059937
6,28,0.47952520847320557
18,30,0.4792223572731018
27,13,0.47804588079452515
21,1,0.47705578804016113
23,14,0.4769567549228668
18,11,0.47391074895858765
19,28,0.47353217005729675
24,3,0.47327589988708496
32,8,0.4731186628341675
28,30,0.47280415892601013
29,29,0.4702240526676178
16,27,0.46979308128356934
29,10,0.46968239545822144
28,11,0.46917569637298584
12,11,0.46865737438201904
25,27,0.4674925208091736
16,1,0.4674634039402008
14,32,0.46667131781578064
14,23,0.46630439162254333
25,31,0.46613550186157227
20,25,0.465448260307312
21,27,0.46539002656936646
20,21,0.4653259515762329
13,12,0.4648483693599701
30,17,0.4646095931529999
13,3,0.46427759528160095
32,17,0.46391651034355164
29,32,0.46299630403518677
8,13,0.4611209034919739
18,10,0.459705650806427
32,16,0.4591115713119507
14,24,0.4584942162036896
26,12,0.4561820328235626
11,14,0.4556054472923279
32,18,0.45512786507606506
30,13,0.4523497521877289
29,25,0.44774869084358215
20,28,0.4462984502315521
17,8,0.44600725173950195
31,2,0.44526758790016174
17,21,0.4448191225528717
25,4,0.4429670572280884
21,23,0.442699134349823
22,13,0.4426816701889038
10,21,0.4423205852508545
17,22,0.44227397441864014
29,8,0.4421866238117218
28,6,0.44086453318595886
10,1,0.44049760699272156
32,30,0.43987444043159485
28,20,0.43977540731430054
27,30,0.43914639949798584
27,9,0.4360363185405731
31,5,0.4354597330093384
25,10,0.43199434876441956
26,30,0.4304102063179016
24,9,0.43036359548568726
11,15,0.4303053617477417
32,4,0.42950162291526794
25,15,0.4290706515312195
30,8,0.4288959205150604
14,10,0.42863383889198303
9,23,0.42797571420669556
25,16,0.427684485912323
25,1,0.4270322024822235
26,17,0.4267759323120117
26,15,0.42660701274871826
21,28,0.42549461126327515
20,2,0.4237997829914093
17,24,0.4227922260761261
17,17,0.4223088026046753
15,5,0.4211439788341522
13,18,0.42013639211654663
30,22,0.41986265778541565
16,21,0.41925695538520813
19,17,0.4171544313430786
9,4,0.41586729884147644
30,23,0.41524413228034973
13,17,0.41271644830703735
8,15,0.4126931428909302
6,27,0.41183698177337646
27,1,0.41147008538246155
28,27,0.41137105226516724
11,20,0.41099250316619873
15,20,0.41024699807167053
30,11,0.4082667827606201
23,1,0.40644964575767517
22,30,0.40597790479660034
23,9,0.4057857096195221
8,10,0.40449273586273193
28,17,0.4043762683868408
14,8,0.40371230244636536
10,7,0.4029202163219452
29,17,0.4026697874069214
28,1,0.4013651907444
12,1,0.40058475732803345
32,1,0.3988840878009796
11,18,0.398156076669693
20,26,0.39734652638435364
30,4,0.3944169878959656
32,20,0.3939859867095947
22,16,0.39370059967041016
12,4,0.39368894696235657
14,31,0.3931705951690674
9,1,0.3921455442905426
26,16,0.3917728066444397
30,10,0.3903924822807312
23,17,0.38918688893318176
20,6,0.38783568143844604
8,7,0.38521483540534973
8,8,0.38442856073379517
7,22,0.3833976984024048
16,25,0.38332197070121765
12,3,0.3822852671146393
9,12,0.382151335477829
29,20,0.3772415816783905
9,16,0.3770959675312042
27,19,0.3761582672595978
15,32,0.375634104013443
15,30,0.37490609288215637
20,5,0.37445762753486633
28,13,0.3742188513278961
