layer,head,spearman_cv
30,15,0.2300759255886078
31,24,0.22960415482521057
15,30,0.2295575588941574
16,22,0.22937700152397156
32,20,0.22921974956989288
17,16,0.229091614484787
12,22,0.2280723750591278
26,19,0.22749577462673187
29,25,0.2274491786956787
11,6,0.22730939090251923
27,8,0.22725115716457367
16,24,0.22687840461730957
15,7,0.2268434464931488
9,31,0.22616784274578094
10,9,0.22600476443767548
16,27,0.2258533239364624
20,6,0.22540485858917236
10,6,0.22490979731082916
11,20,0.22458946704864502
32,29,0.22456033527851105
7,29,0.22444385290145874
13,31,0.2243681401014328
15,5,0.22422254085540771
30,19,0.2241409868001938
29,5,0.22365175187587738
13,32,0.2227489948272705
26,11,0.22266745567321777
18,28,0.22180546820163727
31,5,0.2217821627855301
7,9,0.2216423898935318
23,22,0.22154919803142548
6,14,0.22019214928150177
29,18,0.21974366903305054
9,3,0.21969126164913177
14,22,0.21799638867378235
8,23,0.21783913671970367
22,17,0.21775177121162415
18,31,0.21774013340473175
6,20,0.2176935374736786
29,2,0.21739067137241364
6,5,0.2169422060251236
7,10,0.2169247269630432
10,10,0.2165810912847519
8,31,0.21623164415359497
17,23,0.21455425024032593
7,25,0.2137155532836914
24,13,0.21337775886058807
13,14,0.21315643191337585
15,18,0.21229444444179535
16,25,0.2116013467311859
13,27,0.21146157383918762
30,17,0.21096068620681763
32,5,0.21093156933784485
17,26,0.2097434103488922
25,19,0.20965604484081268
29,19,0.20908527076244354
14,23,0.20867174863815308
31,18,0.20780393481254578
22,12,0.20732633769512177
30,3,0.20732051134109497
8,32,0.20718656480312347
10,31,0.20698852837085724
24,1,0.20606248080730438
11,17,0.20562565326690674
19,2,0.20515970885753632
9,14,0.20459476113319397
32,32,0.20446079969406128
4,28,0.20412299036979675
9,5,0.20407640933990479
15,22,0.204070582985878
23,27,0.20336002111434937
30,27,0.2033250778913498
10,1,0.20301638543605804
8,4,0.20299309492111206
25,17,0.20186901092529297
29,26,0.20186318457126617
12,2,0.20150789618492126
26,30,0.20128075778484344
8,30,0.20118756592273712
8,19,0.20086723566055298
15,13,0.19970238208770752
7,13,0.19962084293365479
19,4,0.19925974309444427
30,25,0.1989859938621521
28,17,0.19756487011909485
27,18,0.19709894061088562
3,32,0.19667959213256836
6,32,0.1966446340084076
14,10,0.19658640027046204
29,7,0.19658640027046204
24,10,0.19642914831638336
9,1,0.19622530043125153
25,18,0.19558462500572205
9,16,0.19518858194351196
10,11,0.1951303333044052
6,21,0.19487406313419342
9,27,0.19482746720314026
31,4,0.19408196210861206
31,27,0.19393636286258698
11,1,0.193907231092453
7,11,0.19356361031532288
28,20,0.19301030039787292
17,25,0.1924278736114502
32,6,0.1894458532333374
6,7,0.1888168305158615
15,32,0.18875275552272797
32,3,0.18840913474559784
25,8,0.18776263296604156
8,2,0.1876053810119629
18,29,0.1866152584552765
25,27,0.1864871233701706
23,6,0.18530480563640594
21,3,0.18428555130958557
